listing_id,comments
333592,"A fantastic, stylishly designed flat right in the heart of everything. Alexandre made sure we were well settled in."
333592,"We stayed at Alexandre’s home over eight nights, this wasn’t just the separate room he lets out but his apartment too. Alexandre was very communicative and beyond helpful at the time of booking and the period in-between us arriving. When we arrived at Alexandre’s apartment, we were greeted by a friend of his who showed us around and explained how everything worked. It is a lovely place and very well decorated, the living area, large tall windows and roof terrace were lovely. The shower was very nice and powerful and the bed was large and very comfortable. The apartment is quite central, with easy walking access to the sites and centre of Bordeaux along with local supermarkets. The only small negatives to the place is actually one of its positives, the central location means there is noise at night, if you’re used to a very quiet night then this can take a little getting used to, the area does seem to have a few students living there and one of their parties went on to 2am in the morning. Another small issue was that we couldn’t get the TV to work and we believe this is because of the geographical restrictions of downloading an app to gain access to the TV stations. Something we have since informed Alexandre of and he wasn’t aware of the issue. We would very happily stay at Alexandre's again and we will recommend renting his property to our friends/colleagues, and even though we never met him, he was a great host."
333592,"Appartement idéalement situé, calme et très bien agencé ! Top !"
333592,"He is well organised since we booked. The flat is excellent. I am driving a 4x4 suv, the parking place is also enough, easy to driving in and out, so it is the best place to stay if you are with a car. Also the flat location is very good, you do not need to worry about the parking in the city , just left the car there, all walking distance. Will still stay at Alex's flat next time."
333592,"Alexandre a été super accueillant et arrangeant, avec plein de recos locales pour passer un bon moment chez lui et dans le quartier.
L’appart est top et la terrasse est juste un énorme plus quand il fait beau pour manger dehors. Je recommande !"
333592,"This apartment is beautiful. Extremely stylish, bright space with a lovely terrace and large windows. Strong WiFi throughout. 
We utilised the second bedroom on the third floor which was okay for a couple of nights but may not be suitable for a longer stay. 
The location is great- 10minute walk to main parts of town and lots of great wine bars and restaurants. Neighbourhood was very quiet. 
Alexandre was a great host, he did not meet us in person but the instructions were very clear and the car parking was easy. 
A great apartment, perfect for a couple. Would happily stay again."
333592,"Un appartement spacieux et très chic vraiment très agréable. Alexandre est un hôte attentionné, et cela aussi, est très agréable."
333592,"Alexandre was a very welcoming and helpful host!   Alexandre has a handy information guide and was very responsive in all communications.  The apartment is bright, comfortable and the terrace at the back is very peaceful and relaxing.  Cooking and eating in was easy.  The bed linens were good, I did find the bed a bit firm but my partner was fine with it.  Some new bath towels would be a pleasant addition in the near future.  Location wise we enjoyed it, about 1km walk into the main centre, anything we needed was within a 700m walk. Wifi was excellent.  Note there are stairs to the apartment on the second floor.  We enjoyed our stay.

The nearby Wood Kitchen has great lunch takeaways, and the BioCoop on Rue Judaique was excellent."
333592,"Appartement spacieux, propre, bien situé, bonne autonomie une fois dedans. 
Recommande à 100%"
333592,"L'appartement d'Alexandre est superbe, décoré avec goût et spacieux. rien n'y manque et c'est agréable de voir que c'est un appartement habité. la communication a été très bonne, Alexandre est dispo et arrangeant. Je recommande, merci pour ce séjour !"
333592,"Appartement très bien situé et très bien aménagé avec un hôte très disponible, je vous le recommande d’avance si vous venez sur Bordeaux"
333592,"N'hésitez pas à venir découvrir cet appartement tout confort, calme, parfaitement situé et bien décoré. Vous y serez très bien accueillis."
333592,"L'appartement d'Alexandre est très charmant, très bien décoré et très propre. 
Il a été très facile de communiquer avec Alexandra. L'appart est également très bien situé pour découvrir Bordeaux :)"
333592,"We spent a weekend at Bordeaux.
The nicely decorated apartment rounded up the overall stunning experience, we made in this city.
The living room is huge and welcoming for hanging around after a long walk through the historical buildings.
Location a few minutes from the center, it was calm and comfortable to reach by foot.
We can just recommend this place.

Die Wohnung war toll eingerichtet, sehr ruhig und alles Wichtige in guter Distanz erreichbar!"
333592,"Magnifique appartement, spacieuse pièce de vie et grande chambre, tout est nickel et la déco est du meilleur goût. Alexandre a été réactif et son accueil des plus charmants lors de mon arrivée. De plus le quartier est très calme et la literie de grande qualité. 
Bref, vous pouvez y aller les yeux fermés."
333592,"L‘ apartement d‘ Alexandre est un  espace vaste , tranquille, neutre, avec tout ce qu‘ il faut ( cuisine, sanitaire ) - literie d‘excellente qualité. Voisins discrets, rue calme, proche du meilleur de Bordeaux. Boulangerie à 5 minutes pour les meilleurs croissants le matin!"
333592,This was the perfect location for a few days in Bordeaux. It’s a short walk from everything and is lovely!
333592,"Bel et Grand Appartement bien situé. proche jardins publics, proche du centre ville et proche du parc des expositions.  
Accueil fort sympathique.."
333592,"appartement bien placé, celui ci nécessite un peu plus d'entretien."
333592,"Great place with close walking distance to old town and shops.  Outside patio is awesome and in quiet neighborhood,   Especially appreciated secure garage parking."
333592,Very central place 10mn walk from the heart of the city. Alexandre was very responsive and a good host although we did not meet him in person. Stylishly and neutrally decorated. The place would benefit from an overhaul / good clean in the hallway and kitchen.
333592,Alexandre was a warm and welcoming host
333592,"Great location, nice place, recommend!"
333592,Really great property for a small group of friends or couple in a great location in Bordeaux! The apartment is stylish and had a really nice patio out back. Perhaps better suited to groups of 2 as the second bedroom is upstairs with no toilet and very small. Would recommend staying here!
333592,"La terrasse est vraiment un plus : pas de vis-à-vis, calme et agréable. Situation idéale pour visiter Bordeaux à pied. Logement avec beaucoup de rangements, spacieux et propre. Logement que nous recommandons pour son charme et sa situation géographique. Nous avons également vraiment apprécié d'avoir accès au parking. Carine et Jean-François."
333592,"El piso esta agradable y bastante centrico a unos 15 minutos andando, muy bien decorado y con lo necesario. Lo unico es que en la habitacion que tiene separada en el tercer piso hace mucho calor porque es una buhardilla y la ventana no se puede abrir del todo y ademas no dispone de WC, por lo que a mitad noche hay que bajar al piso de abajo al servicio"
365993,"Me ha encantado Gite de Bordeaux. Una  casa muy cómoda, tranquila, con todo lo que necesitas para estar a gusto. Si piensas visitar Bordeaux con tu propio vehículo me parece un sitio perfecto pues se encuentra lo suficientemente lejos del centro para ser un lugar tranquilo, y salir rápidamente si quieres visitar los alrededores de Burdeos y lo suficientemente cerca como para llegar en tranvía al centro. Damien ha hecho una reforma en la casa estupenda y ha sido muy acogedor."
365993,"The apartment was clean, well kept and comfortable.  It was further from the centre of the city than we had first realised, but a quick and easy journey by the quick and frequent trams.

I would have liked wifi instead of the hard-wired internet, but that would be my only complaint."
365993,"pasamos 4 noches en la casa de Damien y nuestra experiencia sobre Damien y el apartamento han sido magníficas. La casa está en perfectas condiciones y un alto nivel de limpieza. Es fácil llegar al centro de Burdeos y en el barrio , Begles, hay servicios de todo tipo.
Muy recomendable"
365993,"J'étais venu à Bordeaux avec 2 colocataires pour 2 semaines. Le séjour s'est très bien passé. Le propriétaire est chaleureux et serviable. L'appartement est design, spacieux et fonctionnel. La terrasse est agréable. A recommander très fortement pour découvrir Bordeaux et la région!"
365993,Moi qui suit très maniaque je vous recommande cet appartement les yeux fermés. Appartement neuf bien agencé avec une très belle deco. Literie très confortable. Terrasse avec son coin d herbes. Les hôtes sont très sympathique et arrangeant au maximum.
365993,The host canceled this reservation 3 days before arrival. This is an automated posting.
365993,"BUENA UBICACION, BUENA COMUNICACION, MUY RECOMENDABLE EN BURDEOS"
365993,"Parfait logement, correspond parfaitement à la description. Très propre, très fonctionnel. Produits ménagers et capsules senseo à disposition. Nous recommandons vivement."
365993,"Malgré notre heure tardive d'arrivée, nous avons été recus par Emmanuelle qui nous attendait gentiment.
L'appartement est quasiment neuf, agréable, rien ne manque : on s'y sent très bien.
Il est idéalement situé, tout proche de Bordeaux et du tram, pratique pour visiter la ville sans prendre la voiture.  
Un livret d'accueil complète bien les informations du site."
365993,"Everything was good, apartment is near train station."
365993,excellent logement je recommande
365993,"Très bel appartement pour nous trois colocataires en formation sur Bordeaux . 

Un sympathique accueil avec description de cet appartement qui plus est , bien équipé .

Bien placé, proche des bus et du tram. Commerce pas trop loin , ainsi que boulangerie .

Calme, et lumineux dans l'ensemble .
Je recommande fortement pour des vacances ou pour le travail !!"
365993,"Superbe appartement, spacieux, moderne & bien équipé."
365993,"Damien est un hôte accueillant et l'appartement est impéccable.
Je recommande cet appartement pour un séjour courte ou longue durée."
365993,"Logement très agréable et d'une excellente tenue.
A  proximité (10mn à pieds) des transports en communs ."
365993,"Damien and his family are great hosts, the place is well located, not far from center, the apartment is very nice, new and stylish! I liked the experience. Thank you Damien!"
365993,"Quite far out of Bordeaux city centre if you’re looking for something really central! A good half an hour by foot and tram, however Damien informed us beforehand and it didn’t matter to us that we weren’t right in the centre. Very cheap taxis from the station if you’re in a small group!"
365993,"bon emplacement non loin des commerces et du marché.....
Calme absolu très appréciable dans un coin de jardin.
Tout confort et propreté irréprochable ."
365993,"Perfect place to stay. Sparkling clean and everything of high quality, including very comfy beds. Bottle of red wine left on arrival is lovely touch. Spacious, has everything you need, and Damien is a lovely host ! Only 10 minutes walk to tram and then not far at all into city centre."
365993,"Logement impeccable, hôtes très sympathiques et réactifs, je recommande fortement."
365993,"Séjour impeccable, le logement est parfaitement conforme à sa description. Terrasse très agréable."
365993,Everything was good. It was very comfortable appartments for 4 persons
365993,"Very nice and modern apartment. Everything was perfectly clean, Damien is well prepared for guests. Neighborhood is not the most beautiful in the world, but public transport and bike routes are available nerby."
365993,"Damien à été arrangeant pour notre heure d'arrivée je le remercie !
le lieu et idéalement situé pour une visite bordelaise non loin de la rocade et des transports en commun.
les photos ainsi que la description correspondent exactement !
Le lieu est propre et impeccable !!"
365993,"C’est l’appartement que tout le monde rêverait d’avoir!!!
La propreté le confort et la tranquillité.
Mais surtout que Damien est quelqu’un d’exceptionnel un grand Merci."
365993,Nous avons passé un agréable séjour chez Damien . La maison est vraiment très bien située et très bien équipée. Nous reviendrons avec grand plaisir.
365993,"We stayed at Damien's place for a week. The place is really nice and spacious. It is really served as our second home in Bordeaux. Everything you need in a house is available, from washing machine, dish washer, kitchen equipment to cloth-dryer and hair dryer! The place has also many alternatives for public transports, which made us easy to travel around.
Damien is a professional host. He is easy to communicate with and he provides a book information, which I like it so much. The book contains many information about the place, how to use the house equipment and interesting places in Bordeaux: restaurants, touristic places and contacts of hospital/pharmacy etc.
Damien even gave us a welcome gift of Bordeaux wine.
We had a great time there. Thankyou, Damien for making us feel home in Bordeaux!
It is a recommended place for Bordeaux stay!"
365993,"Appartement conforme aux photos, très propre rien à dire!"
365993,"Logement très propre et fonctionnel 
Très bien placé 
Hôte agréable 
Je recommande à 100%"
365993,"Damien est une personne réactif, à votre écoute et toujours disponible."
365993,Chez Damien tout est fait pour assurer le confort du voyageur .
365993,"Appartement 10/10 identique aux images, propreté, équipements, espace, et fonctionnalité, 
À conseiller surtout pour un long séjour, 
Hôte réactif à la moindre demande,"
365993,logement parfait je conseille.
365993,"Accueil super agréable, une bouteille de vin en prime, un couple super sympa, attentif et pro. J'y reviendrai volontier, merci Damien."
400306,"C'était une première pour moi,  j'ai passé un excellent séjour, Faustine était là à mon arrivée l'appartement était impeccable spacieux avec tout le confort, conforme aux photos et à tout le descriptif, le lit très confortable la terrasse agréable.
Le Tram, bus et batclub à 3/4 mn à pied, le centre ville à 2 stations et à 10 mn à pied, un carrefour market derrière l'immeuble (très pratique), des places de parkings (gratuit) en bas de l'immeuble.
Merci Faustine  pour votre accueil et de votre confiance car c'est un appartement ou vous logez et vous ne demandez pas de caution !
Je recommande !!"
400306,Superbe endroit pour visiter Bordeaux. L'appartement de Faustine est très agréable juste à côté de verdure et de la Garonne. Un grand merci !
400306,"Faustine est une hôte très arrangeante ,apportant de bons conseils pour les novices de Bordeaux, l'appartement est fidèle aux photos de l'annonce. Très agréable appartement, idéalement situé pour passer un chouette week end sur bordeaux !"
400306,L'appartement est très agréable et bien situé dans le quartier de la Bastide. Faustine est sympathique et arrangeante. J'ai passé un excellent séjour.
400306,"Très belle appartement. Il ne manque rien pour notre confort et il est situé a quelque station de tram du centre de la ville. 
Je recommande !"
400306,"Logement spacieux, lumineux, bien situé et conforme aux photos dans l'ensemble. Le tram est a 5min a pied, et il y a des places gratuites (mais non réservées) au pied de l'immeuble ainsi qu'une station de VCub juste en face. Le quartier Bastide est tres agreable et au calme, l'appartement donnant pile sur le jardin botanique. 

Précision toutefois : la chambre accessible aux voyageurs est la chambre d'amis, qui comprend un canapé lit (format 140). 
C'est un detail qui peut importer a certaines personnes, et meme si le canapé lit est assez confortable, ce n'est pas un vrai lit. 

Nous n'avons pas eu l'occasion de rencontrer Faustine directement car elle etait en voyage. Toutefois elle s'est arrangee pour nous faire accueillir par une amie, et ce malgré notre demande tres tres tardive.. merci a elle ! 

En conclusion : logement ideal pour qui souhaite visiter Bordeaux a pied tout en etant au calme a l'ecart du centre ville, et tres bon rapport qualité prix etant donné les prix des logements a Bordeaux ! 




"
400306,"L'appartement de Faustine est vraiment très agréable, plein de charme et situé à quelques pas d'une station de tram et juste en face du jardin du botanique."
400306,Parfait .Appartement et quartiers sont très agréables et reposants. Tous commerces et tram à côté.
400306,"Superbe appartement, très spacieux et lumineux, très bien placé (en face du jardin botanique et à environ 10min de Darwin). Faustine et à l'écoute et réactive. Je recommande."
400306,The host canceled this reservation 4 days before arrival. This is an automated posting.
400306,"Super appartement, localisation impeccable, propre, fonctionnel, et joli. 
Petit plus pour le balcon très agréable, je recommande !"
400306,"Superbe location Airbnb : une hôte réactive et sympa, un appartement très calme, pas un bruit, tout équipé avec un salon spacieux, lumineux et bien décoré avec cuisine américaine ainsi qu'un balcon donnant sur les serres tropicales du jardin botanique, ce qui est agréable et précieux en ville. Côté nuit, la chambre dispose d'un petit balcon donnant lui sur le toit végétalisé du Carrefour Market juste à côté = tout aussi calme.
A proximité immédiate un Carrefour donc pour les courses, une salle de sport à l'angle de la rue, le tram A (arrêt Jardin Botanique) à 5mn à pied qui permet de rejoindre le centre de Bordeaux en 2-3 stations. Possible aussi de rejoindre le centre par le bateau bus qui se trouve tout proche sur les quais (utilisable avec un ticket de tram / bus), expérience sympa à faire.  Un super bon plan pour se reposer, se balader et visiter Bordeaux. Merci Faustine ;)"
400306,"appartement moderne dans quartier très calme, pas loin du pont de pierre, donc du centre ville ; dommage que le parking soit payant dans les rues voisines."
400306,"Faustine est une hôte sérieuse , attentionnée, arrangeante et sympa ! Nous avons passé un très bon séjour dans son appartement spacieux, propre et bien situé ! Je recommande sans problème !"
400306,Le plus est le balcon qui donne sur les serres du jardin public
400306,"Très bel appartement, très bien situé et très bon accueil par Faustine!"
400306,"Nous avons séjourné en couple dans cet appartement très sympa, joliment décoré, bien situé et très calme. Je recommande cet endroit pour un séjour à Bordeaux"
400306,Super nice apartment. Faustine was very patient with our arrival and the apartment had everything we needed. We highly recommend it
400306,The host canceled this reservation 33 days before arrival. This is an automated posting.
400306,"Superbe apartement. Hôte très réactive et agréable. Le lit est très confortable, l’appartement impeccable. Je recommande."
400306,"Comfortable, well decorated apartment with all the amenities you would need. Close to the bus stop and easy to find.
Check in was easy and well explained, overall a lovely place to stay."
400306,"Appartement agréable, vue sur le jardin botanique, station Vélo et commodités au pied de l'immeuble."
400306,"Appartement mignon, fonctionnel, tres calme et situé proche des transports. Nous avons passé un bon séjour"
400306,The host canceled this reservation 6 days before arrival. This is an automated posting.
403245,"Great location in Bordeaux -- walkable to the historic center in about 2 minutes, close to shopping and great restaurants. A 5 minute tram ride away from the train station. The apartment is lovely, in a traditional french building. Simply decorated, but all you need. Baptiste greeted us promptly and was quite flexible with our check out. I would recommend!"
403245,"Très bel appartement, idéalement situé.
Baptiste et son amie ont été souples et compréhensifs au niveau de l'organisation, ce sont des hôtes parfaits. Merci."
403245,Great location and hosts are very helpful!
403245,"This was a very cute and cosy, clean apartment in a very central location in Bordeaux! Baptiste and Solene were great hosts and were accommodating to my needs as I had made a last minute booking. They went above and beyond to assist me and I was grateful for this! Only slight issue was that there was no hot water one night and there was no toilet paper in the apartment...however this was simply a minor hindrance. Overall I highly recommend this very cute place to anyone and thank you so so much to Baptiste and Solene! All the Best!"
403245,"This is a lovely quiet apartment in the very old dusky part of the medieval city, and so is wonderfully romantic. The apartment is located in the back of the building away from the street, and so is very very quiet with a beautiful private courtyard. The interior of the apartment is spare, but in a good, minimalist way--clean and elegant. Baptiste and Solene were excellent hosts, on time, responsible and very nice to deal with.
"
403245,"Baptiste and his partner Solene met us and were very welcome, We were staying for just 2 nights.. The apartment is as described, It is a traditional city centre european apartmenment, High ceilings, large main rooms, small kicthenette and small bathroom, just what you would want for 2 people. 4 people would find it cramped. It is very well located and as a regular visitor to Bordeaux we will try to use it again."
403245,Love to stay in apts. when we're visiting cities.   This was a great location and the fact that we had a charming patio added to its French flavor.   We were only there for two nights but could have stayed longer if we had the time.
403245,"Baptiste was a great host. Since we have 5 listings ourselves we have some what of a high standard set for hosts. It was clear that the the apartment was cared for and in a great clean condition. Also the location was amazing. Right in the center, near lots of cool art studios and nightlife. Lots of great restaurants as well. Literally right around the corner from a huge church where the organ player probably is also the lead musician for a high energy rock and roll band. One very nice aspect as well about the location was the proximity to the old town center with all the narrow streets and historical architecture. Baptiste was kind enough to print our boarding tickets and order us a taxi as well on departure. Great courtyard in this historical classic flat in Bordeaux as well. Merci Bocu, this was great! Mateo and Alessandra"
403245,"We had a great time in Bordeaux. Solene and Baptiste were outstanding hosts, providing us with an excellent bottle of red wine when we arrived and giving us plenty of information about Bordeaux. They were also very patient when we became lost when first trying to find the apartment. It was a very quiet apartment, extremely well set up and very close to the Centre Ville of Bordeaux. The little courtyard gave you extra space, the beds were very comfortable and the apartment was very cool on the hot days. We hope to be able to return to Bordeaux and stay there again."
403245,"The stay was great with nice hosts. It was in a great location, walkable to tram, restaurants, shopping and markets. The bed was comfortable and it fit 3 well."
403245,"Everything was perfect, the apartment is nice and cosy, the owners are helpful and hospitable."
403245,"Great location, lovely (peaceful and cool) apartment, and thoughtful hosts."
403245,Nice space in the centre of Bordeaux. The little terrace outside is a good place to take breakfast. We could safely leave our bikes there while visiting the city.
403245,"Appartement charmant, confortable et bien situé, hôtes charmants et flexibles (malgré mon retard à l'arrivée)."
403245,"Beautiful apartment, beautiful couple. Thanks guys! Would gladly return to this apartment time and time again.

Great location also! 

"
403245,"Appartement très calme, dans un quartier très agréable et central. Un très joli espace, reposant et confortable. Merci Baptiste !"
403245,"A beautiful apartment in a perfect location. Walking distance to everything in the old town.

Baptiste and his partner were there to greet us when we arrived and were very helpful with any questions we had.

We also had a bottle of complimentary wine waiting for us on arrival.

There was also a lovely private courtyard, which was great on a warm and balmy night. 

Highly recommend this apartment!"
403245,We had a really nice stay in Baptiste and Solene's flat! It was perfectly clean and quiet. There is a big terrasse to enjoy Bordeaux's sunny weather! Hosts are helpful if you need advise to visit Bordeaux. We definitely recommend it!!
403245,Baptiste was very easy to deal with and very helpful. The apartment was exactly as it appeared. It was clean and very very comfortable for our two night stay. We recommend this apartment
403245,"We greatly enjoyed our stay in this apartment.  The location is very convenient to many restaurants, bars and the excellent tram system.  It is also a short walk to the beautiful riverfront area in town.  Baptiste and Elodie were excellent hosts and gave us good recommendations for out time in Bordeaux.  Would definitely stay again."
403245,"This little apartment in Bordeux was perfect.  The location enabled us to walk to virtually everything we wanted to see or needed to make connections to.  The patio was a very special addition that we enjoyed frequently. Babtiste was gracious, charming and very responsible - what more could anyone ask for in a visit to Bordeaux!"
403245,Lovely apartment right in the centre of Bordeaux. Highly recommended.
403245,"Baptiste and Solene, are really nice. The flat was great in every way. Would love to stay again."
403245,Appartement  très bien placé d'accès facile.Accueil chaleureux.
403245,"The apartment was neat ad clean and really was as displayed. Five minutes walk got us to where we wanted to go or to the great tram system. The mattress was great and we had great sleeps after long days sight seeing.
If you are a runner, don't try to run back over the Pony Pierre between 8.oo and 8.30 am due to peak hour pedestrian traffic -unless you have a sense of humour.
Only met Solene, she was very nice and explained all the littlle details clearly. Thanks Solene."
403245,"Baptiste was a great host! There was a bottle of Bordeaux wine as a welcoming gift. The apartment looked exactly as in the photos. Unfortunately the weather did not allow us to enjoy the beautiful terrace. Nevertheless we (my family and myself) enjoyed our short stay in Baptiste's apartment. The apartment is very well located. There are plenty of shops and restaurants within 5 to 10 minutes of walking distance.
I warmly recommend this apartment!"
403245,"We had a fabulous time. The apartment is charming, and perfectly located for exploring Bordeaux.  Baptiste and Solene were extremely helpful and gracious hosts, and could not have been more thoughtful.

I would love to visit again.
"
403245,"Baptiste and Solene are very kind. The apartment is located in an area very central and you can walk to all the main attractions in the center of Bordeaux.

Spotlessly clean and although the building is very old and damp, the apartment has been completely renovated and is equipped with electric heaters that warm the environment in no time and make it very comfortable.

The kitchen is basic but with everything you need to cook a quick meal.

We had a great time, apart from a small problem with the hot water in the showers: the guests before us and the cleaning was over the hot water in the kettle and it has not filled up until the next morning. Keep this in mind for the first day when you arrive. We were four persons, and after the first was taking a shower the second has found the water cold... But the two others have dodged and have postponed the next day :-)

However apart from this minor inconvenience would highly recommend the apartment, we found ourselves very well!

Thanks again to Baptiste, and we hope to came back to Bordeaux another time. The city was beautiful and we want to visit it again also in spring/summer."
403245,"Very nice appartement with everything you need for your stay.
In Winter though, it's a bit cold and the windows are not well insulated.
I recommend to stay here in Summer or Autumn when you can benefit from the courtyard.
The hosts are very helpful and friendly! 
We enjoyed our stay here and appreciated the hospitality.
"
403245,"The apartment is beautiful and exactly as pictured.  It's centrally located, and the terrace off of the bedroom is very beautiful.  Baptiste was an excellent and helpful host!"
403245,"Baptiste & Solene's Bordeaux apartment is beautifully prepared. Our family enjoyed the stay, and had a great time in Bordeaux. There were hot water problem, etc, yet Baptiste provided prompt response to us, and prepared wine and bakery for us. Really friendly, and thoughtful.

Thanks Baptiste."
403245,Perfect walking distance from all the great sites of Bordeaux city. Would strongly recommend this lovely apartment and amazing hosts!!
403245,"L'appartement était confortable, le grand lit aussi. Solene et Baptiste se sont assurés que tout soit correct. Comme nous étions là 9 jours, ils nous ont apporté d'autres draps et serviettes. Il est central et près de tout. La terrasse est jolie mais comme il faisait froid en mars, nous en avons pas profité. Malheureusement c'est un appartement  sombre mais la tranquillité y règne. On y dort bien."
403245,Excellent location.  Baptiste was a great host.  The apartment is well laid out and very clean.  My wife and I highly recommend this apartment when staying in Bordeaux.
403245,"We loved Baptiste and Solene's place. It was very well described: charming indeed, and great location for exploring the city on foot, as we did. Very handy for restaurants and a decent supermarket only a few hundred metres away. Oh, and there is also a handy laundrette if you need it very near by. Despite being at the heart of things, it was also peaceful, and the courtyard is very pretty (though unfortunately it was a bit too cool for most of our stay to sit outside). Solene was really friendly, helpful and efficient."
403245,"We loved our stay in this apartment. The location was great for exploring the city and we enjoyed having the private courtyard to sit out and enjoy meals.
The apartment was clean, welcoming and had all we needed for our stay."
403245,"The flat is very cute and well located. The city center is only a few steps away and access to tram lines B&C is straightforward. All amenities are provided in the surrounding area. Even given the pretty central location, the situation is very quiet. The flat can be pretty dark and damp when raining outside, though. Nonetheless, I can only recommend Baptiste and Solene's flat for your next visit to Bordeaux."
403245,Great apartment in a very central location within easy reach of the airport. We stayed for 3 nights and had a fabulous time. Would recommend hiring the v3 city bikes and cycling the quay side and a guided tour up and down the river a great way to hear the history of the region and see the bridges. As for the food and wine.... discover  for yourself!  Our hosts were very good and more than fulfilled their role. We plan to return. Yvonne & Dec (Ireland)
403245,"It´s a very nice apartment! It was clean and tidy, rules were few and simple and everything we needed was there. Baptiste was very friendly as he met with us to show us around. It´s a great location to stay at in Bordeaux, just next to Quartier Saint Pierre. We loved the place, the little patio and felt very welcome. We also enjoyed the lovely bottle of red wine that they welcomed us with."
403245,"L'appartement de Baptiste et Solène est très agréable, clair et dispose d'un grand lit très confortable. Une bouteille de vin nous attendait, ce qui est particulièrement sympa !
ll est idéalement situé dans Bordeaux pour découvrir l'ensemble de la ville et faire des achats ! 
je conseille cet appartement pour séjourner à Bordeaux !
"
403245,"The apartment was as advertised. The location was fine for a walk to the old city, a bit of a jaunt to city centre but then you are minutes from the tram which will take you there. Solene was very nice and helpful at the check-in. All went smoothly"
403245,"Excellent, very clean and well situated apartment. Baptiste was very friendly and helpful from first correspondence through meeting us and telling us about Bordeaux. The flat is clean and neat and tidy, just as described. thanks for a great stay. Sarah and friends."
403245,"The apartment is lovely and very conveniently located. We were unlucky in terms of weather (several days of rain) and were unable to use the lovely patio area, but we would recommend Baptiste and Solène's apartment to anyone visiting Bordeaux!"
403245,"We absolutely loved staying at Solene and Baptiste's beautiful apartment, which looks exactly like the photos. Checking in and out was super easy and they were both extremely friendly, and even left a bottle of wine! 

You cannot beat the location either, right in the middle of gorgeous Bordeaux. When traveling around a lot it's a real treat to come across a place with such a comfortable bed. Also, the courtyard outside was amazing. All in all, we really had a hard time leaving!

Thank you Baptiste and Solene, it was a pleasure meeting you both."
403245,"We had a wonderful stay at this lovely apartment right in central Bordeaux, a stones throw from the river. It is clean, well stocked and has lovely high ceilings. The patio is the most attractive feature, something quite rare in a city centre. Baptiste and Solene couldn't do more to help us."
403245,"Accuracy: 3 out of 5 stars, Although it resembles the photos, it's not exactly the same.
Cleanliness: 3 out of 5 stars, Positives: All areas were tidy and cleaned up for our arrival. Wishes: It was all mostly clean, but then again I'm a girl and like my bathroom and bed to be very clean. The bath tub shower cover smelled like an old wet rag. Everything was cleaned for our arrival however I had the impression the bed linens were washed with something else that had a lot of dog hair. However, the bed was super comfortable for two people. The bathroom wall area has signs of leakage/mildew and there's an overall stuffy smell which is probably a given with old buildings.
Check-In: 5 stars. Super considerate and convenient.  Baptiste met us at his place and told us where to park our car.  He also provided written instructions and recommendations as well as a welcome gift bottle of Bordeaux.  He is a very nice person that made us feel very welcome.
Communication: 5 out of 5 stars.  Baptiste kept in constant email communication in advance.
Location: 4 out of 5 stars.  Although not too far from the train station, it's not in the nicer part of the area that we would like to be.d
Value: 4 out of 5 stars.  For the going rate around Bordeaux, it is a good value."
403245,"The apartment was as pictured and very comfortable. Baptiste and Solene were flexible with our arrival time, and showed us all the amenities of the apartment and included dinner recommendations and a bottle of wine to welcome us. 

It was easy to get to the apartment from the train station, and then about a fifteen minute walk to the Tourism Office and city center.

I forgot my scarf at the apartment and Baptiste and Solene are even mailing it to me - incredibly kind and appreciated! All in all, we had a wonderful experience."
403245,"Very centrally located, 5 minutes walk from nearest tram station, also close to bicycles stations. About 20 minutes away from the St Jean train station. 1 bedroom flat as advertised, clean and tidy. Sofa bed extends into a large double bed. Small kitchen area with all cooking utensils provided. We enjoyed our stay and would recommend this flat."
403245,"Perfectly situated in the center of Bordeaux, at walking distance of all the highlights, the apartment is great for exploring the city. It's clean, nicely decorated and we've enjoyed the patio. That was super when our daughter was sleeping her afternoon sleep."
403245,My family (two adults and to children) stayed at Baptiste and Solene's apartment. It is in a fantastic building very well situated in Bordeaux within easy walking distance of everything. Communication was excellent - the bottle of wine was a lovely welcome gift and much appreciated after a long drive. The apartment was very clean and linen lovely. The kitchen is very small - but only an issue if you want to cook larger meals. Patio wonderful. the apartment lovely and cool in the heat of summer. We would definitely recommend. Jane
403245,"Notre famille a trouvé l'appartement mignon, propre et idéalement situé pour découvrir Bordeaux à pied et y faire les courses. Baptiste et Solène ont pris le temps de nous faire part de leurs suggestions. Merci pour leur disponibilité.  Avec notre fils, nous avons trouvé l'espace un peu juste. Néanmoins, l'appart est parfait pour une escapade à deux, en toute tranquillité."
403245,"Everything was exactly as advertised! Don’t miss this little gem if you are in/around Bordeaux. The location was completely centralized to all the major historical sites, museums, and parks. Once you walk out of the door, you are literally minutes away from various charming cafés, restaurants, local grocery stores, and the endless shopping lined streets. Be sure to utilize the airy terrace that is solely dedicated to your apartment unit to enjoy a nice cup of coffee or a glass of local wine. 

The hosts are a very sweet couple who extremely helpful in providing maps, literature, and household/cosmetic essentials to make our stay truly comfortable. Their attention to detail in the apartment made it a wonderful trip and an inspiration for a return visit. Merci beaucoup!
"
403245,"Séjour des plus agréable dans un appartement avec beaucoup de cachet et situé en plein cœur de Bordeaux.

Une valeur sure !"
